"","cluster","TF","overlap","TFtargetYes_clusterNo","clusterYes_TFtargetNo","neither","p","FDR","logFDR"
"4002","6","Set2",0,14,204,1212,1,1,0
"4003","6","Set3",0,87,204,1209,1,1,0
"4004","6","Set5",0,19,204,1212,1,1,0
"4005","6","Sfh1",4,20,200,1211,0.451535059902844,1,0
"4006","6","Sfl1",0,26,204,1210,1,1,0
"4007","6","Sfp1",0,47,204,1194,1,1,0
"4008","6","Sgf11",3,140,201,1182,0.999999866747214,1,0
"4009","6","Sgf29",1,206,203,1165,0.999999999999963,1,0
"4010","6","Sgf73",3,189,201,1168,0.999999999820962,1,0
"4011","6","Sgv1",0,121,204,1206,1,1,0
"4012","6","Shg1",1,72,203,1210,0.999984448706323,1,0
"4013","6","Sif2",0,58,204,1211,1,1,0
"4014","6","Sin3",0,13,204,1212,1,1,0
"4015","6","Sin4",2,56,202,1207,0.99848307397131,1,0
"4016","6","Sip3",0,2,204,1213,1,1,0
"4017","6","Sip4",0,1,204,1213,1,1,0
"4018","6","Sir2",0,23,204,1212,1,1,0
"4019","6","Sir3",0,51,204,1212,1,1,0
"4020","6","Sir4",0,28,204,1212,1,1,0
"4021","6","Ski6",0,2,204,1213,1,1,0
"4022","6","Skn7",0,15,204,1212,1,1,0
"4023","6","Sko1",0,43,204,1210,1,1,0
"4024","6","Skp1",2,0,202,1213,0.0206392115115486,1,0
"4025","6","Sks1",0,1,204,1213,1,1,0
"4026","6","Smc1",1,14,203,1211,0.902004876943683,1,0
"4027","6","Smc3",2,91,202,1197,0.999987918726461,1,0
"4028","6","Smc4",1,11,203,1212,0.844166907593739,1,0
"4029","6","Smd1",1,106,203,1210,0.999999890720924,1,0
"4030","6","Smt3",0,2,204,1213,1,1,0
"4031","6","Snf1",0,1,204,1213,1,1,0
"4032","6","Snf11",0,19,204,1211,1,1,0
"4033","6","Snf2",3,93,201,1207,0.999925167113892,1,0
"4034","6","Snf4",0,6,204,1213,1,1,0
"4035","6","Snf6",1,72,203,1205,0.999985079361767,1,0
"4036","6","Snf7",0,3,204,1213,1,1,0
"4037","6","Snf8",0,3,204,1213,1,1,0
"4038","6","Snt1",0,4,204,1213,1,1,0
"4039","6","Snt2",0,14,204,1212,1,1,0
"4040","6","Sod1",0,3,204,1213,1,1,0
"4041","6","Soh1",2,56,202,1206,0.998492024900832,1,0
"4042","6","Sok2",1,84,203,1205,0.999997458738434,1,0
"4043","6","Spp1",1,116,203,1208,0.999999974652222,1,0
"4044","6","Spt10",0,4,204,1213,1,1,0
"4045","6","Spt15",25,1034,179,842,1,1,0
"4046","6","Spt16",6,492,198,1122,1,1,0
"4047","6","Spt2",1,202,203,1194,0.99999999999988,1,0
"4048","6","Spt20",0,29,204,1209,1,1,0
"4049","6","Spt21",0,24,204,1212,1,1,0
"4050","6","Spt23",3,31,201,1211,0.879574284076293,1,0
"4051","6","Spt3",1,73,203,1196,0.99998807819609,1,0
"4052","6","Spt4",4,360,200,1154,1,1,0
"4053","6","Spt5",7,591,197,1093,1,1,0
"4054","6","Spt6",6,476,198,1123,1,1,0
"4055","6","Spt7",8,279,196,1144,0.999999999942358,1,0
"4056","6","Spt8",0,13,204,1211,1,1,0
"4057","6","Srb2",0,6,204,1213,1,1,0
"4058","6","Srb4",3,64,201,1208,0.997243105984121,1,0
"4059","6","Srb5",2,45,202,1208,0.993409514633771,1,0
"4060","6","Srb6",2,39,202,1209,0.985472653250076,1,0
"4061","6","Srb8",1,23,203,1210,0.975442422978781,1,0
"4062","6","Srd1",0,1,204,1213,1,1,0
"4063","6","Srm1",0,4,204,1213,1,1,0
"4064","6","Ssa1",0,3,204,1213,1,1,0
"4065","6","Ssl1",71,1740,133,636,1,1,0
"4066","6","Ssl2",114,2577,90,394,1,1,0
"4067","6","Ssn2",0,16,204,1210,1,1,0
"4068","6","Ssn3",2,5,202,1213,0.265050692099096,1,0
"4069","6","Ssn8",3,27,201,1210,0.820501253838519,1,0
"4070","6","Stb1",0,11,204,1211,1,1,0
"4071","6","Stb2",1,2,203,1213,0.372480408911037,1,0
"4072","6","Stb3",0,50,204,1197,1,1,0
"4073","6","Stb4",0,22,204,1212,1,1,0
"4074","6","Stb5",2,34,202,1207,0.97249117309982,1,0
"4075","6","Stb6",0,4,204,1213,1,1,0
"4076","6","Ste12",2,47,202,1210,0.994889947272533,1,0
"4077","6","Sth1",2,7,202,1213,0.377245222453694,1,0
"4078","6","Stm1",0,1,204,1213,1,1,0
"4079","6","Stp1",0,32,204,1210,1,1,0
"4080","6","Stp2",0,48,204,1210,1,1,0
"4081","6","Stp4",0,17,204,1213,1,1,0
"4082","6","Sua7",172,3861,32,147,0.999999999991916,1,0
"4083","6","Sub1",9,575,195,1055,1,1,0
"4084","6","Sum1",0,76,204,1209,1,1,0
"4085","6","Sut1",1,47,203,1209,0.999359152403827,1,0
"4086","6","Suv3",0,8,204,1213,1,1,0
"4087","6","Swc7",9,134,195,1167,0.998806464172615,1,0
"4088","6","Swd1",1,69,203,1210,0.99997577306008,1,0
"4089","6","Swd2",5,69,199,1208,0.983201064453303,1,0
"4090","6","Swd3",0,20,204,1213,1,1,0
"4091","6","Swi1",2,71,202,1205,0.999802181515503,1,0
"4092","6","Swi3",2,104,202,1199,0.999997913032198,1,0
"4093","6","Swi4",8,60,196,1206,0.749966788961255,1,0
"4094","6","Swi5",0,14,204,1212,1,1,0
"4095","6","Swi6",2,60,202,1207,0.999113459314621,1,0
"4096","6","Swr1",7,117,197,1177,0.999116217855924,1,0
"4097","6","Taf1",1,156,203,1147,0.999999999969457,1,0
"4098","6","Taf10",2,226,202,1119,0.999999999999974,1,0
"4099","6","Taf11",0,121,204,1157,1,1,0
"4100","6","Taf12",3,214,201,1127,0.999999999997212,1,0
"4101","6","Taf13",0,173,204,1136,1,1,0
"4102","6","Taf14",0,142,204,1151,1,1,0
"4103","6","Taf2",13,585,191,984,1,1,0
"4104","6","Taf3",10,536,194,1027,1,1,0
"4105","6","Taf4",5,256,199,1113,0.999999999998939,1,0
"4106","6","Taf5",2,173,202,1139,0.999999999938885,1,0
"4107","6","Taf6",1,181,203,1134,0.999999999999368,1,0
"4108","6","TAF7",1,201,203,1140,0.999999999999958,1,0
"4109","6","Taf8",2,270,202,1100,1,1,0
"4110","6","Taf9",2,232,202,1118,0.999999999999989,1,0
"4111","6","Tap42",1,3,203,1213,0.462631110729451,1,0
"4112","6","Tbf1",2,59,202,1197,0.999047687468737,1,0
"4113","6","Tbs1",0,6,204,1213,1,1,0
"4114","6","Tda9",2,51,202,1209,0.997008742963903,1,0
"4115","6","Tea1",0,11,204,1211,1,1,0
"4116","6","Tec1",0,3,204,1213,1,1,0
"4117","6","Tel2",0,4,204,1213,1,1,0
"4118","6","TFA1",102,2130,102,478,1,1,0
"4119","6","Tfa2",151,3069,53,288,0.999999999999529,1,0
"4120","6","Tfb1",33,1118,171,795,1,1,0
"4121","6","Tfb2",42,1319,162,732,1,1,0
"4122","6","Tfb3",60,1606,144,637,1,1,0
"4123","6","Tfb4",141,2921,63,323,0.999999999999999,1,0
"4124","6","Tfb6",0,1,204,1213,1,1,0
"4125","6","TFC1",0,25,204,1211,1,1,0
"4126","6","Tfc3",0,24,204,1211,1,1,0
"4127","6","Tfc4",0,15,204,1212,1,1,0
"4128","6","TFC6",0,20,204,1212,1,1,0
"4129","6","Tfc7",0,23,204,1211,1,1,0
"4130","6","Tfc8",0,27,204,1211,1,1,0
"4131","6","Tfg1",125,2536,79,390,1,1,0
"4132","6","Tfg2",0,4,204,1213,1,1,0
"4133","6","Thi3",0,6,204,1213,1,1,0
"4134","6","Tho1",0,18,204,1212,1,1,0
"4135","6","Thp2",0,29,204,1213,1,1,0
"4136","6","Tma46",0,9,204,1213,1,1,0
"4137","6","TOA1",29,1047,175,838,1,1,0
"4138","6","Tod6",0,4,204,1213,1,1,0
"4139","6","Tom1",0,1,204,1213,1,1,0
"4140","6","TOP1",0,49,204,1213,1,1,0
"4141","6","Top2",0,8,204,1213,1,1,0
"4142","6","Top3",0,2,204,1213,1,1,0
"4143","6","Tor1",0,4,204,1213,1,1,0
"4144","6","Tos4",0,3,204,1213,1,1,0
"4145","6","Tpd3",0,3,204,1213,1,1,0
"4146","6","Tpk1",1,86,203,1209,0.999998029597132,1,0
"4147","6","Tpk2",0,9,204,1211,1,1,0
"4148","6","Tpk3",0,4,204,1213,1,1,0
"4149","6","Tra1",2,9,202,1212,0.481919630779337,1,0
"4150","6","Trm1",0,3,204,1213,1,1,0
"4151","6","Trp5",0,7,204,1213,1,1,0
"4152","6","Tup1",1,73,203,1207,0.99998691507421,1,0
"4153","6","Uaf30",0,10,204,1213,1,1,0
"4154","6","Uba2",0,8,204,1213,1,1,0
"4155","6","Ubc13",0,1,204,1213,1,1,0
"4156","6","Ubp12",0,14,204,1211,1,1,0
"4157","6","Ubp8",5,145,199,1181,0.999997038164036,1,0
"4158","6","Uga3",0,3,204,1213,1,1,0
"4159","6","Ume1",5,105,199,1205,0.999626471342876,1,0
"4160","6","Ume6",3,93,201,1199,0.999930505651901,1,0
"4161","6","Ung1",0,4,204,1213,1,1,0
"4162","6","Upc2",0,7,204,1213,1,1,0
"4163","6","Ura4",1,3,203,1213,0.462631110729451,1,0
"4164","6","Urc2",0,20,204,1211,1,1,0
"4165","6","Ure2",0,2,204,1213,1,1,0
"4166","6","Uth1",0,4,204,1213,1,1,0
"4167","6","Utp10",0,1,204,1213,1,1,0
"4168","6","Utp15",0,6,204,1213,1,1,0
"4169","6","Utp5",0,5,204,1213,1,1,0
"4170","6","Utp8",0,1,204,1213,1,1,0
"4171","6","Utp9",1,7,203,1213,0.710688725391873,1,0
"4172","6","Vid21",2,22,202,1203,0.878202389898944,1,0
"4173","6","Vid22",2,35,202,1207,0.975808332711352,1,0
"4174","6","Vid27",2,51,202,1212,0.996960454495444,1,0
"4175","6","Vps36",2,4,202,1213,0.20825915467039,1,0
"4176","6","Vps71",12,275,192,1112,0.999999981578307,1,0
"4177","6","Vps72",3,60,201,1196,0.995830348757644,1,0
"4178","6","Vps75",0,1,204,1213,1,1,0
"4179","6","War1",0,57,204,1209,1,1,0
"4180","6","Whi5",0,5,204,1213,1,1,0
"4181","6","Wtm1",0,6,204,1213,1,1,0
"4182","6","Wtm2",3,54,201,1209,0.990819230497412,1,0
"4183","6","Xbp1",0,1,204,1213,1,1,0
"4184","6","Yaf9",0,7,204,1213,1,1,0
"4185","6","Yap1",2,51,202,1209,0.997008742963903,1,0
"4186","6","Yap3",0,4,204,1212,1,1,0
"4187","6","Yap5",1,9,203,1213,0.78756902683775,1,0
"4188","6","Yap7",0,58,204,1203,1,1,0
"4189","6","Ycg1",0,1,204,1213,1,1,0
"4190","6","Ycs4",2,15,202,1212,0.721661856405015,1,0
"4191","6","Ydr1",5,171,199,1161,0.999999900571084,1,0
"4192","6","Yen1",1,3,203,1213,0.462631110729451,1,0
"4193","6","Yhp1",0,1,204,1213,1,1,0
"4194","6","Yku70",3,23,201,1212,0.73651099913254,1,0
"4195","6","Yku80",0,8,204,1212,1,1,0
"4196","6","YLL032C",0,7,204,1213,1,1,0
"4197","6","YLR278C",5,77,199,1205,0.992604239568781,1,0
"4198","6","Yng1",2,7,202,1213,0.377245222453694,1,0
"4199","6","Yng2",1,42,203,1197,0.998717986633923,1,0
"4200","6","Yox1",0,26,204,1211,1,1,0
"4201","6","Yrm1",0,40,204,1203,1,1,0
"4202","6","Yrr1",0,30,204,1205,1,1,0
"4203","6","Ysh1",9,336,195,1155,0.999999999999,1,0
"4204","6","Yta7",4,416,200,1145,1,1,0
"4205","6","Zap1",3,43,201,1210,0.96716571952953,1,0
"4206","6","Zms1",0,2,204,1213,1,1,0
"4207","7","Aap1",0,13,294,1122,1,1,0
"4208","7","Abf1",15,236,279,1046,0.999999999892879,1,0
"4209","7","Ace2",1,24,293,1122,0.996859201405466,1,0
"4210","7","Aco1",0,3,294,1123,1,1,0
"4211","7","Acs2",1,84,293,1112,0.999999995839747,1,0
"4212","7","Ada1",2,40,292,1121,0.999212437543142,1,0
"4213","7","Ada2",3,146,291,1092,0.999999999997836,1,0
"4214","7","Ade12",0,2,294,1123,1,1,0
"4215","7","Adr1",0,6,294,1123,1,1,0
"4216","7","Aft2",1,10,293,1122,0.921905357273844,1,0
"4217","7","Ahc1",0,7,294,1123,1,1,0
"4218","7","Aor1",0,33,294,1115,1,1,0
"4219","7","Apc5",1,17,293,1122,0.984407506861478,1,0
"4220","7","Arg81",0,2,294,1122,1,1,0
"4221","7","Arg82",1,22,293,1122,0.995040096012216,1,0
"4222","7","Aro3",0,1,294,1123,1,1,0
"4223","7","Aro4",0,3,294,1123,1,1,0
"4224","7","Aro80",0,2,294,1123,1,1,0
"4225","7","Aro9",0,5,294,1123,1,1,0
"4226","7","Arp4",0,1,294,1123,1,1,0
"4227","7","Arp5",0,2,294,1123,1,1,0
"4228","7","Arp6",0,10,294,1123,1,1,0
"4229","7","Arp7",3,75,291,1109,0.999995779633282,1,0
"4230","7","Arp8",0,5,294,1123,1,1,0
"4231","7","Arr1",0,1,294,1122,1,1,0
"4232","7","Arx1",0,7,294,1123,1,1,0
"4233","7","Asf1",0,2,294,1123,1,1,0
"4234","7","Asf2",0,25,294,1122,1,1,0
"4235","7","Asg1",2,104,292,1116,0.999999998692404,1,0
"4236","7","Ash1",2,33,292,1121,0.996748561147989,1,0
"4237","7","Ask10",0,7,294,1123,1,1,0
"4238","7","Azf1",1,16,293,1123,0.980321773365287,1,0
"4239","7","Bas1",3,38,291,1119,0.994512605307561,1,0
"4240","7","Bcy1",0,60,294,1123,1,1,0
"4241","7","Bdf1",38,596,256,882,1,1,0
"4242","7","Bdf2",12,259,282,1022,0.999999999999986,1,0
"4243","7","Bdp1",0,16,294,1122,1,1,0
"4244","7","Bem4",0,5,294,1123,1,1,0
"4245","7","Bim1",0,2,294,1123,1,1,0
"4246","7","Bmh1",0,3,294,1123,1,1,0
"4247","7","Bre1",0,46,294,1123,1,1,0
"4248","7","Bre2",0,20,294,1123,1,1,0
"4249","7","Brf1",0,9,294,1123,1,1,0
"4250","7","Brn1",0,20,294,1120,1,1,0
"4251","7","Bud22",0,1,294,1123,1,1,0
"4252","7","Bud6",0,5,294,1123,1,1,0
"4253","7","Bur2",5,246,289,1089,1,1,0
"4254","7","Bur6",9,400,285,995,1,1,0
"4255","7","Bye1",16,173,278,1083,0.99999368842579,1,0
"4256","7","Cac2",0,2,294,1123,1,1,0
"4257","7","Cad1",1,31,293,1121,0.999365485818936,1,0
"4258","7","Caf130",0,7,294,1123,1,1,0
"4259","7","Caf16",0,1,294,1123,1,1,0
"4260","7","Caf4",0,7,294,1123,1,1,0
"4261","7","Caf40",0,6,294,1123,1,1,0
"4262","7","Cam1",0,3,294,1123,1,1,0
"4263","7","Car1",0,1,294,1123,1,1,0
"4264","7","Car2",0,3,294,1123,1,1,0
"4265","7","Cbc2",2,171,292,1098,0.999999999999999,1,0
"4266","7","Cbf1",5,90,289,1107,0.99999254676363,1,0
"4267","7","Cca1",1,61,293,1122,0.999999240008172,1,0
"4268","7","Ccl1",20,655,274,895,1,1,0
"4269","7","Cdc26",0,8,294,1123,1,1,0
"4270","7","Cdc28",0,1,294,1123,1,1,0
"4271","7","Cdc36",0,4,294,1123,1,1,0
"4272","7","Cdc39",0,5,294,1123,1,1,0
"4273","7","Cdc46",2,57,292,1117,0.999977011460691,1,0
"4274","7","Cdc47",0,5,294,1123,1,1,0
"4275","7","Cdc53",0,4,294,1123,1,1,0
"4276","7","Cet1",131,2035,163,482,1,1,0
"4277","7","Cft1",6,157,288,1106,0.999999999761142,1,0
"4278","7","Cha4",1,19,293,1123,0.990107932631441,1,0
"4279","7","Chd1",0,20,294,1123,1,1,0
"4280","7","Chz1",0,2,294,1123,1,1,0
"4281","7","Cin5",6,106,288,1117,0.999997655970158,1,0
"4282","7","Cka1",2,48,292,1120,0.999848249687177,1,0
"4283","7","Cka2",1,34,293,1123,0.999674740524942,1,0
"4284","7","Ckb1",0,2,294,1123,1,1,0
"4285","7","Ckb2",1,20,293,1123,0.992131779399956,1,0
"4286","7","Cks1",0,7,294,1123,1,1,0
"4287","7","Cln1",0,6,294,1122,1,1,0
"4288","7","Cmr3",1,36,293,1120,0.999797179709815,1,0
"4289","7","Cpr1",0,2,294,1123,1,1,0
"4290","7","Crz1",1,17,293,1122,0.984407506861478,1,0
"4291","7","Cse2",2,38,292,1120,0.998824400830381,1,0
"4292","7","Cse4",0,6,294,1122,1,1,0
"4293","7","Csl4",0,2,294,1123,1,1,0
"4294","7","Csn12",0,63,294,1122,1,1,0
"4295","7","Csr2",0,2,294,1123,1,1,0
"4296","7","CTDSer2",4,122,290,1111,0.999999996474496,1,0
"4297","7","CTDSer5",11,694,283,927,1,1,0
"4298","7","CTDSer7",16,590,278,936,1,1,0
"4299","7","Ctk1",0,59,294,1123,1,1,0
"4300","7","Ctk2",0,59,294,1119,1,1,0
"4301","7","Ctk3",0,2,294,1123,1,1,0
"4302","7","Ctr9",0,108,294,1118,1,1,0
"4303","7","Cts1",0,7,294,1123,1,1,0
"4304","7","Cup2",2,37,292,1123,0.998532504476839,1,0
"4305","7","Cup9",1,19,293,1123,0.990107932631441,1,0
"4306","7","Cyc8",3,79,291,1115,0.99999793094641,1,0
"4307","7","Dal81",0,1,294,1123,1,1,0
"4308","7","Dat1",1,118,293,1113,0.999999999997343,1,0
"4309","7","Dbf4",0,9,294,1123,1,1,0
"4310","7","Dbp2",0,46,294,1122,1,1,0
"4311","7","Dbp3",0,3,294,1123,1,1,0
"4312","7","Dcp1",0,1,294,1123,1,1,0
"4313","7","Dcp2",0,2,294,1123,1,1,0
"4314","7","Ddp1",0,22,294,1121,1,1,0
"4315","7","Dep1",0,1,294,1123,1,1,0
"4316","7","Dhh1",0,1,294,1123,1,1,0
"4317","7","Dig1",3,43,291,1121,0.99777828840513,1,0
"4318","7","Dot1",0,7,294,1123,1,1,0
"4319","7","DOT5",0,1,294,1123,1,1,0
"4320","7","Dot6",0,3,294,1123,1,1,0
"4321","7","Dst1",2,98,292,1112,0.999999995763595,1,0
"4322","7","Eaf3",0,8,294,1123,1,1,0
"4323","7","Eaf5",2,56,292,1114,0.999972510826096,1,0
"4324","7","Eaf6",0,15,294,1115,1,1,0
"4325","7","Eaf7",0,19,294,1121,1,1,0
"4326","7","Ecm22",2,26,292,1121,0.986900829758291,1,0
"4327","7","Ecm5",0,6,294,1121,1,1,0
"4328","7","Edc3",0,3,294,1123,1,1,0
"4329","7","Eds1",0,3,294,1122,1,1,0
"4330","7","Ela1",0,3,294,1123,1,1,0
"4331","7","Elc1",0,7,294,1123,1,1,0
"4332","7","Elf1",1,161,293,1110,1,1,0
"4333","7","Elp2",0,4,294,1123,1,1,0
"4334","7","Elp4",0,5,294,1123,1,1,0
"4335","7","Elp6",0,7,294,1121,1,1,0
"4336","7","Esa1",3,76,291,1098,0.999996979624376,1,0
"4337","7","Esc2",1,36,293,1121,0.999795822099844,1,0
"4338","7","Ess1",1,40,293,1122,0.999916703474328,1,0
"4339","7","Fap7",0,2,294,1123,1,1,0
"4340","7","Fcp1",0,2,294,1123,1,1,0
"4341","7","Fhl1",1,133,293,1093,0.999999999999931,1,0
"4342","7","Fkh1",8,191,286,1093,0.999999999984017,1,0
"4343","7","Fkh2",3,65,291,1114,0.999968307810441,1,0
"4344","7","Fpr3",0,3,294,1123,1,1,0
"4345","7","Fpr4",0,5,294,1123,1,1,0
"4346","7","Fra1",0,4,294,1122,1,1,0
"4347","7","Fun30",1,48,293,1118,0.999986680998984,1,0
"4348","7","Fzf1",3,39,291,1120,0.995398453322364,1,0
"4349","7","Gal11",2,34,292,1119,0.997371644873618,1,0
"4350","7","Gal3",0,2,294,1123,1,1,0
"4351","7","Gal4",1,15,293,1122,0.975314678725778,1,0
"4352","7","Gat1",0,2,294,1123,1,1,0
"4353","7","Gcn4",1,23,293,1121,0.996070634367275,1,0
"4354","7","Gcn5",2,40,292,1116,0.99923860762147,1,0
"4355","7","Gcr1",3,81,291,1113,0.9999986401184,1,0
"4356","7","Gdh1",0,19,294,1123,1,1,0
"4357","7","Gis1",1,34,293,1121,0.999678816700935,1,0
"4358","7","Gln3",2,36,292,1122,0.998214322834404,1,0
"4359","7","God1",3,59,291,1093,0.999917088385951,1,0
"4360","7","Gpb2",0,3,294,1123,1,1,0
"4361","7","Gpx2",0,3,294,1123,1,1,0
"4362","7","Grs1",0,2,294,1123,1,1,0
"4363","7","Gtr1",0,5,294,1122,1,1,0
"4364","7","Gtr2",0,1,294,1123,1,1,0
"4365","7","Gts1",2,39,292,1123,0.999021822618309,1,0
"4366","7","Gzf3",2,58,292,1122,0.999980379267344,1,0
"4367","7","H2B",0,5,294,1121,1,1,0
"4368","7","H2BK123ub",1,26,293,1118,0.998048421220793,1,0
"4369","7","H3",0,10,294,1121,1,1,0
"4370","7","H3K27ac",4,36,290,1113,0.976338522237198,1,0
"4371","7","H3K36me3",0,9,294,1122,1,1,0
"4372","7","H3K4me3",133,2190,161,597,1,1,0
"4373","7","H3K9ac",1,46,293,1108,0.999980817711728,1,0
"4374","7","H4K12ac",4,126,290,1093,0.999999998851346,1,0
"4375","7","Haa1",0,3,294,1123,1,1,0
"4376","7","Hac1",0,6,294,1123,1,1,0
"4377","7","Hal9",1,10,293,1123,0.921747616332602,1,0
"4378","7","Ham1",0,7,294,1123,1,1,0
"4379","7","Hap1",0,25,294,1118,1,1,0
"4380","7","Hap2",0,17,294,1121,1,1,0
"4381","7","Hap3",1,36,293,1118,0.999799874237032,1,0
"4382","7","Hap5",0,30,294,1120,1,1,0
"4383","7","Hat2",0,2,294,1123,1,1,0
"4384","7","Hch1",0,2,294,1123,1,1,0
"4385","7","Hcm1",0,1,294,1123,1,1,0
"4386","7","Hda1",2,65,292,1119,0.999995539798455,1,0
"4387","7","Hem2",1,16,293,1123,0.980321773365287,1,0
"4388","7","Hhf1",0,6,294,1121,1,1,0
"4389","7","Hhf2",0,13,294,1119,1,1,0
"4390","7","Hho1",0,8,294,1123,1,1,0
"4391","7","Hht1",0,5,294,1121,1,1,0
"4392","7","Hht2",0,2,294,1121,1,1,0
"4393","7","Hif1",0,2,294,1123,1,1,0
"4394","7","Hir1",1,29,293,1123,0.998989206229997,1,0
"4395","7","Hir2",0,10,294,1123,1,1,0
"4396","7","Hir3",0,5,294,1123,1,1,0
"4397","7","Hmo1",0,63,294,1102,1,1,0
"4398","7","Hms1",0,3,294,1123,1,1,0
"4399","7","Hms2",2,38,292,1122,0.99880928987091,1,0
"4400","7","Hmt1",0,9,294,1123,1,1,0
"4401","7","Hog1",0,2,294,1123,1,1,0
"4402","7","Hom6",0,11,294,1122,1,1,0
"4403","7","Hos1",0,6,294,1123,1,1,0
"4404","7","Hos2",1,72,293,1121,0.999999933976521,1,0
"4405","7","Hos3",0,4,294,1123,1,1,0
"4406","7","Hos4",0,8,294,1122,1,1,0
"4407","7","Hot1",0,13,294,1122,1,1,0
"4408","7","Hpa3",0,9,294,1123,1,1,0
"4409","7","Hpc2",0,28,294,1123,1,1,0
"4410","7","Hpr1",0,10,294,1123,1,1,0
"4411","7","Hpt1",0,2,294,1123,1,1,0
"4412","7","Hrb1",0,144,294,1113,1,1,0
"4413","7","Hrr25",0,2,294,1123,1,1,0
"4414","7","Hsf1",2,71,292,1107,0.999998890557374,1,0
"4415","7","Hsl7",0,8,294,1123,1,1,0
"4416","7","Hst1",2,90,292,1121,0.999999974347495,1,0
"4417","7","Hst3",3,24,291,1117,0.937664004968142,1,0
"4418","7","Hta2",0,6,294,1121,1,1,0
"4419","7","Htb2",0,6,294,1121,1,1,0
"4420","7","Htl1",2,42,292,1111,0.99951244094147,1,0
"4421","7","Htz1",228,3274,66,372,0.999999998246604,1,0
"4422","7","Hxk2",0,7,294,1123,1,1,0
"4423","7","Idi1",0,1,294,1123,1,1,0
"4424","7","Ies1",0,7,294,1123,1,1,0
"4425","7","Ies2",0,2,294,1123,1,1,0
"4426","7","Ies3",2,75,292,1116,0.99999946178742,1,0
"4427","7","Ies4",0,5,294,1123,1,1,0
"4428","7","Ies5",0,3,294,1123,1,1,0
"4429","7","Ies6",0,23,294,1121,1,1,0
"4430","7","Ifh1",1,103,293,1099,0.999999999948006,1,0
"4431","7","Iki1",0,6,294,1122,1,1,0
"4432","7","Iki3",0,6,294,1123,1,1,0
"4433","7","Ilv5",0,5,294,1123,1,1,0
"4434","7","Imd2",0,5,294,1123,1,1,0
"4435","7","Iml2",0,6,294,1123,1,1,0
"4436","7","Ino2",0,11,294,1122,1,1,0
"4437","7","Ino4",0,11,294,1122,1,1,0
"4438","7","Ino80",0,5,294,1123,1,1,0
"4439","7","Ioc2",0,6,294,1123,1,1,0
"4440","7","Ioc3",0,5,294,1123,1,1,0
"4441","7","Ioc4",0,8,294,1123,1,1,0
"4442","7","Irc20",0,3,294,1123,1,1,0
"4443","7","Irr1",0,4,294,1123,1,1,0
"4444","7","Isw1",0,6,294,1123,1,1,0
"4445","7","Isw2",0,3,294,1123,1,1,0
"4446","7","Itc1",0,5,294,1123,1,1,0
"4447","7","Iwr1",0,4,294,1123,1,1,0
"4448","7","Iws1",3,179,291,1105,0.999999999999996,1,0
"4449","7","Ixr1",0,9,294,1123,1,1,0
"4450","7","Jhd1",0,2,294,1123,1,1,0
"4451","7","Jhd2",0,5,294,1123,1,1,0
"4452","7","Kae1",0,3,294,1122,1,1,0
"4453","7","Kar2",0,3,294,1123,1,1,0
"4454","7","Kar4",0,29,294,1119,1,1,0
"4455","7","Kin28",123,1897,171,513,1,1,0
"4456","7","Kss1",0,5,294,1123,1,1,0
"4457","7","Kti12",0,1,294,1123,1,1,0
"4458","7","Lea1",0,48,294,1121,1,1,0
"4459","7","Leo1",0,153,294,1111,1,1,0
"4460","7","Leu3",0,9,294,1121,1,1,0
"4461","7","Lge1",0,1,294,1123,1,1,0
"4462","7","Lrg1",0,5,294,1123,1,1,0
"4463","7","Lys14",0,10,294,1120,1,1,0
"4464","7","Lys20",1,94,293,1116,0.999999999501976,1,0
"4465","7","Lys21",0,11,294,1123,1,1,0
"4466","7","Mac1",3,62,291,1116,0.999942103742925,1,0
"4467","7","Maf1",0,23,294,1123,1,1,0
"4468","7","Mal33",0,3,294,1123,1,1,0
"4469","7","Mas6",0,7,294,1123,1,1,0
"4470","7","Matalpha2",0,10,294,1122,1,1,0
"4471","7","Mbf1",0,2,294,1123,1,1,0
"4472","7","Mbp1",2,35,292,1118,0.997865289470566,1,0
"4473","7","Mcd1",0,9,294,1122,1,1,0
"4474","7","Mck1",0,2,294,1123,1,1,0
"4475","7","Mcm1",3,91,291,1113,0.999999811439232,1,0
"4476","7","Mcm16",0,1,294,1122,1,1,0
"4477","7","Med1",1,4,293,1123,0.686779630438188,1,0
"4478","7","Med11",3,44,291,1117,0.99820347633119,1,0
"4479","7","Med2",4,94,290,1116,0.999999229328991,1,0
"4480","7","Med20",1,2,293,1123,0.501953246638528,1,0
"4481","7","Med4",3,59,291,1120,0.999892707604637,1,0
"4482","7","Med6",3,68,291,1117,0.999981751784588,1,0
"4483","7","Med8",1,8,293,1123,0.875844850416235,1,0
"4484","7","Met18",0,4,294,1123,1,1,0
"4485","7","Met28",2,30,292,1121,0.994070014745126,1,0
"4486","7","Met30",0,1,294,1123,1,1,0
"4487","7","Met31",2,27,292,1117,0.989435224787991,1,0
"4488","7","Met32",0,11,294,1122,1,1,0
"4489","7","Met4",4,39,290,1115,0.985246718216254,1,0
"4490","7","Mft1",0,41,294,1123,1,1,0
"4491","7","Mga2",0,2,294,1123,1,1,0
"4492","7","Mif2",0,5,294,1122,1,1,0
"4493","7","Mig1",4,55,290,1121,0.998981151621774,1,0
